period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2017,SMO,USA-MO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMO_8,Missouri Natural Gas Number of Gas and Gas Condensate Wells (Count),5,COUNT
2017,SNE,USA-NE,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNE_8,Nebraska Natural Gas Number of Gas and Gas Condensate Wells (Count),150,COUNT
2017,SMS,USA-MS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMS_8,Mississippi Natural Gas Number of Gas and Gas Condensate Wells (Count),1469,COUNT
2017,R3FM,NA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_R3FM_8,Federal Offshore--Gulf of Mexico  Natural Gas Number of Gas and Gas Condensate Wells (Count),872,COUNT
2017,SOH,OHIO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SOH_8,Ohio Natural Gas Number of Gas and Gas Condensate Wells (Count),30487,COUNT
2017,SMI,USA-MI,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMI_8,Michigan Natural Gas Number of Gas and Gas Condensate Wells (Count),9809,COUNT
2017,SAK,USA-AK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAK_8,Alaska Natural Gas Number of Gas and Gas Condensate Wells (Count),352,COUNT
2017,SPA,USA-PA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SPA_8,Pennsylvania Natural Gas Number of Gas and Gas Condensate Wells (Count),68807,COUNT
2017,STX,TEXAS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_STX_8,Texas Natural Gas Number of Gas and Gas Condensate Wells (Count),130033,COUNT
2017,STN,USA-TN,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_STN_8,Tennessee Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2017,SOR,USA-OR,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SOR_8,Oregon Natural Gas Number of Gas and Gas Condensate Wells (Count),14,COUNT
2017,SNM,USA-NM,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNM_8,New Mexico Natural Gas Number of Gas and Gas Condensate Wells (Count),40409,COUNT
2017,SSD,USA-SD,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SSD_8,South Dakota Natural Gas Number of Gas and Gas Condensate Wells (Count),94,COUNT
2017,SAZ,USA-AZ,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAZ_8,Arizona Natural Gas Number of Gas and Gas Condensate Wells (Count),3,COUNT
2017,SCO,COLORADO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SCO_8,Colorado Natural Gas Number of Gas and Gas Condensate Wells (Count),45263,COUNT
2017,SCA,CALIFORNIA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SCA_8,California Natural Gas Number of Gas and Gas Condensate Wells (Count),3768,COUNT
